transaction_id,customer_id,transaction_date,product_category,product_name,quantity,unit_price,customer_type,total_amount
378,67,2025-06-08,Electronics,Expect Electronic,1,896.03,frequent,896.03
379,67,2025-06-06,Beauty,Wide Beaut,2,58.87,frequent,117.74
380,67,2025-06-06,Books,Member Book,1,24.5,frequent,24.5
381,67,2025-06-05,Sports,That Sport,3,120.06,frequent,360.18
382,67,2025-06-07,Home & Garden,Executive Home & Garde,1,230.42,frequent,230.42
383,67,2025-06-04,Books,Else Book,2,13.67,frequent,27.34
384,67,2025-06-07,Electronics,Before Electronic,1,672.51,frequent,672.51
385,68,2024-09-04,Home & Garden,Little Home & Garde,3,79.77,regular,239.31
386,68,2024-08-21,Beauty,Majority Beaut,3,36.26,regular,108.78
387,68,2024-12-25,Sports,Relate Sport,3,210.02,regular,630.06
388,68,2024-10-12,Electronics,Air Electronic,3,825.04,regular,2475.12
389,68,2024-11-26,Electronics,Garden Electronic,2,560.87,regular,1121.74
390,69,2024-02-13,Electronics,Difference Electronic,1,932.21,frequent,932.21
391,69,2024-05-24,Clothing,Evening Clothin,2,52.41,frequent,104.82
392,69,2024-05-16,Electronics,Up Electronic,2,140.06,frequent,280.12
393,69,2024-10-14,Clothing,Up Clothin,3,104.53,frequent,313.59
394,69,2024-04-08,Beauty,Action Beaut,1,25.66,frequent,25.66
395,69,2024-08-28,Home & Garden,Cut Home & Garde,2,266.85,frequent,533.7
396,69,2023-12-18,Books,Service Book,3,23.93,frequent,71.79
397,69,2024-06-24,Sports,One Sport,2,175.73,frequent,351.46
398,69,2025-01-17,Sports,Rock Sport,3,361.1,frequent,1083.3
399,70,2024-06-15,Books,Seek Book,2,33.99,occasional,67.98
400,70,2024-06-25,Clothing,Structure Clothin,2,69.28,occasional,138.56
401,71,2025-05-05,Clothing,Financial Clothin,1,50.27,occasional,50.27
402,71,2025-05-12,Sports,Role Sport,1,145.52,occasional,145.52
403,71,2025-05-13,Sports,Record Sport,3,131.4,occasional,394.2
404,72,2024-10-16,Sports,Material Sport,2,183.04,regular,366.08
405,72,2024-09-30,Electronics,Guy Electronic,1,539.76,regular,539.76
406,72,2024-07-20,Books,Skill Book,2,16.03,regular,32.06
407,73,2025-06-07,Sports,He Sport,1,27.22,occasional,27.22
408,74,2024-12-27,Clothing,Experience Clothin,1,109.97,regular,109.97
409,74,2024-05-23,Books,During Book,3,29.46,regular,88.38
410,74,2024-02-11,Beauty,Data Beaut,1,97.6,regular,97.6
411,74,2024-05-28,Home & Garden,Situation Home & Garde,1,129.08,regular,129.08
412,75,2024-07-14,Home & Garden,Sound Home & Garde,1,173.06,regular,173.06
413,75,2024-11-01,Electronics,Dark Electronic,2,895.94,regular,1791.88
414,75,2023-12-01,Home & Garden,Member Home & Garde,2,69.58,regular,139.16
415,75,2024-01-13,Sports,Perform Sport,3,362.14,regular,1086.42
416,75,2025-05-23,Sports,Network Sport,1,157.32,regular,157.32
417,75,2024-08-27,Electronics,Black Electronic,1,369.96,regular,369.96
418,76,2025-05-16,Sports,Fine Sport,1,316.83,regular,316.83
419,76,2025-02-19,Electronics,Country Electronic,1,142.9,regular,142.9
420,76,2025-03-01,Sports,Section Sport,3,262.34,regular,787.02
421,77,2024-09-13,Sports,Eye Sport,3,382.41,frequent,1147.23
422,77,2023-12-07,Electronics,Arm Electronic,2,75.67,frequent,151.34
423,77,2024-09-24,Sports,Save Sport,3,365.99,frequent,1097.97
424,77,2025-05-07,Sports,Pull Sport,3,273.81,frequent,821.43
425,77,2025-03-25,Beauty,Military Beaut,1,58.77,frequent,58.77
426,77,2024-01-09,Clothing,Actually Clothin,3,164.9,frequent,494.7
427,77,2024-10-06,Home & Garden,Manager Home & Garde,2,204.76,frequent,409.52
428,77,2024-08-12,Sports,Grow Sport,2,109.09,frequent,218.18
429,78,2025-03-09,Books,Approach Book,3,37.28,occasional,111.84
430,78,2025-03-17,Electronics,Training Electronic,1,497.59,occasional,497.59
431,79,2024-08-25,Sports,Term Sport,3,92.3,occasional,276.9
432,80,2024-04-29,Clothing,Million Clothin,3,118.09,occasional,354.27
433,80,2024-05-03,Clothing,Professional Clothin,1,191.32,occasional,191.32
434,80,2025-01-23,Sports,Civil Sport,1,244.34,occasional,244.34
435,81,2023-12-24,Electronics,Order Electronic,3,800.06,occasional,2400.18
436,81,2025-05-08,Sports,Bed Sport,1,281.96,occasional,281.96
437,82,2025-06-05,Clothing,By Clothin,1,147.84,frequent,147.84
438,82,2024-08-25,Clothing,Keep Clothin,1,105.73,frequent,105.73
439,82,2024-09-25,Beauty,Street Beaut,3,73.79,frequent,221.37
440,82,2024-10-03,Home & Garden,Stand Home & Garde,3,289.64,frequent,868.92
441,82,2024-08-02,Beauty,Little Beaut,3,16.26,frequent,48.78
442,82,2025-04-10,Sports,Finish Sport,2,294.02,frequent,588.04
443,82,2025-03-09,Clothing,Laugh Clothin,3,48.6,frequent,145.8
444,82,2024-03-13,Beauty,Pressure Beaut,2,63.43,frequent,126.86
445,82,2023-10-06,Books,Sister Book,2,11.44,frequent,22.88
446,82,2023-10-31,Books,Source Book,2,33.28,frequent,66.56
447,83,2024-01-18,Electronics,Development Electronic,3,651.04,occasional,1953.12
448,83,2024-02-23,Electronics,Beat Electronic,3,892.48,occasional,2677.44
449,83,2023-12-16,Beauty,Consumer Beaut,1,69.3,occasional,69.3
450,84,2025-05-02,Sports,Close Sport,3,37.11,occasional,111.33
451,84,2025-03-17,Clothing,Little Clothin,3,166.08,occasional,498.24
452,85,2025-05-16,Books,Many Book,1,35.33,regular,35.33
453,85,2025-04-15,Clothing,Each Clothin,2,163.26,regular,326.52
454,85,2025-04-15,Clothing,Fear Clothin,3,75.93,regular,227.79
455,85,2025-05-17,Electronics,Long Electronic,2,907.41,regular,1814.82
456,85,2025-03-29,Electronics,East Electronic,1,764.96,regular,764.96
457,85,2025-06-03,Home & Garden,Store Home & Garde,2,46.14,regular,92.28
458,85,2025-05-23,Clothing,Perform Clothin,1,185.79,regular,185.79
459,86,2025-04-21,Home & Garden,World Home & Garde,2,102.67,regular,205.34
460,86,2025-02-13,Beauty,Building Beaut,3,59.01,regular,177.03
461,86,2025-04-04,Sports,Raise Sport,1,57.11,regular,57.11
462,86,2025-02-06,Clothing,Exactly Clothin,1,125.8,regular,125.8
463,86,2025-05-15,Clothing,Away Clothin,1,138.62,regular,138.62
464,86,2025-01-24,Clothing,Structure Clothin,1,190.03,regular,190.03
465,86,2025-03-01,Books,Smile Book,2,24.59,regular,49.18
466,87,2025-05-18,Sports,Will Sport,3,81.91,occasional,245.73
467,87,2025-03-14,Sports,Capital Sport,2,70.9,occasional,141.8
468,88,2024-10-28,Electronics,Fly Electronic,3,953.92,regular,2861.76
469,88,2025-02-02,Home & Garden,Yes Home & Garde,3,205.5,regular,616.5
470,88,2024-08-06,Beauty,Notice Beaut,2,13.98,regular,27.96
471,88,2024-11-07,Books,Be Book,2,23.92,regular,47.84
472,89,2025-03-24,Electronics,Visit Electronic,1,319.24,occasional,319.24
473,89,2025-02-21,Home & Garden,Future Home & Garde,1,49.74,occasional,49.74
474,90,2025-03-23,Home & Garden,Agree Home & Garde,2,167.54,regular,335.08
475,90,2024-12-12,Clothing,Represent Clothin,1,151.93,regular,151.93
476,90,2025-05-07,Books,Parent Book,2,36.59,regular,73.18
477,91,2024-12-31,Electronics,Against Electronic,3,932.46,occasional,2797.38
478,91,2025-06-08,Home & Garden,Remember Home & Garde,3,299.84,occasional,899.52
479,92,2025-05-05,Beauty,Part Beaut,2,34.24,occasional,68.48
480,92,2024-12-06,Home & Garden,Something Home & Garde,2,242.12,occasional,484.24
481,92,2025-01-01,Clothing,Natural Clothin,1,50.45,occasional,50.45
482,93,2025-04-02,Beauty,Whom Beaut,3,29.55,regular,88.65
483,93,2025-01-19,Books,Pay Book,2,18.5,regular,37.0
484,93,2025-02-18,Beauty,Teach Beaut,1,96.71,regular,96.71
485,93,2025-03-01,Beauty,Benefit Beaut,3,88.3,regular,264.9
486,94,2024-10-07,Electronics,Issue Electronic,1,862.31,frequent,862.31
487,94,2024-08-05,Home & Garden,Religious Home & Garde,3,280.07,frequent,840.21
488,94,2024-04-22,Home & Garden,College Home & Garde,2,76.42,frequent,152.84
489,94,2024-08-04,Electronics,Rule Electronic,3,190.63,frequent,571.89
490,94,2024-10-19,Electronics,Recognize Electronic,3,565.28,frequent,1695.84
491,94,2025-05-14,Books,Teach Book,1,33.2,frequent,33.2
492,94,2025-02-18,Sports,Although Sport,2,240.1,frequent,480.2
493,94,2024-09-30,Home & Garden,Forward Home & Garde,2,186.28,frequent,372.56
494,94,2024-06-29,Clothing,Business Clothin,2,78.84,frequent,157.68
495,94,2025-05-26,Electronics,International Electronic,3,929.22,frequent,2787.66
496,95,2025-05-27,Books,Thank Book,3,32.57,occasional,97.71
497,95,2025-06-07,Books,Really Book,3,12.77,occasional,38.31
498,95,2025-05-28,Home & Garden,Maintain Home & Garde,2,112.43,occasional,224.86
499,96,2025-01-06,Sports,Cup Sport,3,320.67,regular,962.01
500,96,2025-02-03,Sports,Prevent Sport,2,189.37,regular,378.74
501,96,2025-04-06,Beauty,Process Beaut,2,32.07,regular,64.14
502,97,2024-12-16,Electronics,Approach Electronic,2,720.39,regular,1440.78
503,97,2024-10-03,Books,Often Book,2,41.56,regular,83.12
504,97,2024-09-10,Home & Garden,Field Home & Garde,3,277.09,regular,831.27
505,98,2024-09-06,Sports,Say Sport,2,97.77,occasional,195.54
506,98,2024-09-29,Electronics,Air Electronic,2,732.3,occasional,1464.6
507,98,2025-05-26,Electronics,Politics Electronic,1,494.81,occasional,494.81
508,99,2025-04-13,Clothing,Security Clothin,3,130.14,occasional,390.42
509,99,2024-10-16,Electronics,Ok Electronic,2,973.35,occasional,1946.7
510,99,2024-09-05,Beauty,Involve Beaut,2,69.6,occasional,139.2
511,100,2025-04-29,Home & Garden,Thought Home & Garde,3,149.72,occasional,449.16
512,100,2025-06-05,Sports,Main Sport,3,193.19,occasional,579.57
513,100,2025-06-06,Books,Raise Book,1,41.05,occasional,41.05
514,101,2025-02-24,Home & Garden,Moment Home & Garde,2,181.32,frequent,362.64
515,101,2025-04-28,Home & Garden,Film Home & Garde,2,16.43,frequent,32.86
516,101,2024-08-07,Beauty,Explain Beaut,3,26.71,frequent,80.13
517,101,2024-06-09,Electronics,Meeting Electronic,1,454.77,frequent,454.77
518,101,2025-05-27,Books,Either Book,1,46.4,frequent,46.4
519,101,2024-07-05,Home & Garden,Check Home & Garde,1,246.33,frequent,246.33
520,101,2024-05-20,Beauty,Will Beaut,3,67.92,frequent,203.76
521,101,2024-10-02,Books,Skin Book,3,29.98,frequent,89.94
522,101,2025-03-25,Electronics,Treat Electronic,1,634.88,frequent,634.88
523,102,2024-05-04,Books,Spring Book,3,19.45,regular,58.35
524,102,2025-03-10,Sports,Join Sport,1,63.51,regular,63.51
525,102,2024-08-28,Electronics,Store Electronic,3,650.12,regular,1950.36
526,102,2024-11-08,Clothing,Tend Clothin,1,99.62,regular,99.62
527,102,2024-04-05,Beauty,She Beaut,1,13.3,regular,13.3
528,102,2024-08-10,Sports,People Sport,1,337.33,regular,337.33
529,102,2024-12-09,Sports,Receive Sport,2,75.09,regular,150.18
530,103,2024-09-04,Sports,Church Sport,2,294.26,regular,588.52
531,103,2024-08-11,Books,Member Book,3,32.42,regular,97.26
532,103,2024-06-17,Sports,Old Sport,3,78.1,regular,234.3
533,103,2025-01-31,Home & Garden,Huge Home & Garde,1,81.13,regular,81.13
534,103,2024-08-16,Beauty,Fund Beaut,1,13.96,regular,13.96
535,103,2025-03-30,Electronics,Save Electronic,1,59.34,regular,59.34
536,103,2024-04-20,Clothing,Identify Clothin,3,153.5,regular,460.5
537,104,2024-11-18,Clothing,Stand Clothin,1,175.86,frequent,175.86
538,104,2025-01-04,Home & Garden,Friend Home & Garde,2,290.78,frequent,581.56
539,104,2025-04-02,Sports,Season Sport,1,124.39,frequent,124.39
540,104,2025-05-17,Books,I Book,3,34.91,frequent,104.73
541,104,2024-12-28,Electronics,Record Electronic,3,722.42,frequent,2167.26
542,104,2025-04-15,Clothing,Reach Clothin,3,139.52,frequent,418.56
543,104,2025-06-03,Home & Garden,Mission Home & Garde,3,139.93,frequent,419.79
544,104,2025-05-30,Beauty,Card Beaut,1,15.18,frequent,15.18
545,104,2025-01-28,Books,Performance Book,2,19.42,frequent,38.84
546,104,2024-12-14,Beauty,Black Beaut,1,96.1,frequent,96.1
547,104,2025-05-06,Books,Less Book,2,11.01,frequent,22.02
548,104,2024-10-14,Books,Whether Book,2,39.85,frequent,79.7
549,104,2025-01-16,Beauty,Seven Beaut,3,42.64,frequent,127.92
550,104,2024-10-26,Electronics,Truth Electronic,1,51.2,frequent,51.2
551,105,2024-12-15,Beauty,Clear Beaut,3,81.44,occasional,244.32
552,105,2024-02-25,Sports,Station Sport,1,187.77,occasional,187.77
553,105,2025-05-24,Electronics,Ground Electronic,1,51.53,occasional,51.53
554,106,2025-01-26,Electronics,Information Electronic,2,721.56,regular,1443.12
555,106,2025-02-04,Electronics,Together Electronic,1,932.62,regular,932.62
556,106,2024-10-13,Home & Garden,Represent Home & Garde,1,177.05,regular,177.05
557,106,2025-04-20,Clothing,Husband Clothin,3,189.49,regular,568.47
558,106,2025-05-23,Books,Produce Book,1,34.51,regular,34.51
559,106,2025-03-01,Beauty,Song Beaut,2,42.29,regular,84.58
560,107,2024-10-27,Electronics,Number Electronic,3,562.36,regular,1687.08
561,107,2024-04-12,Sports,Authority Sport,3,310.16,regular,930.48
562,107,2024-07-08,Books,Return Book,1,19.25,regular,19.25
563,107,2025-05-05,Books,Dream Book,1,25.27,regular,25.27
564,108,2025-06-07,Sports,Leader Sport,1,56.03,regular,56.03
565,108,2025-06-08,Books,Soon Book,1,16.75,regular,16.75
566,108,2025-06-07,Books,Turn Book,1,23.44,regular,23.44
567,109,2025-03-01,Beauty,Compare Beaut,1,16.34,regular,16.34
568,109,2025-05-06,Beauty,Well Beaut,3,32.95,regular,98.85
569,109,2025-02-21,Electronics,Garden Electronic,1,348.67,regular,348.67
570,109,2025-05-17,Beauty,Finally Beaut,2,83.46,regular,166.92
571,110,2024-09-03,Home & Garden,Lawyer Home & Garde,2,263.42,frequent,526.84
572,110,2024-06-03,Sports,Nice Sport,3,373.36,frequent,1120.08
573,110,2024-09-26,Beauty,Rest Beaut,3,72.37,frequent,217.11
574,110,2025-03-10,Electronics,Conference Electronic,3,124.34,frequent,373.02
575,110,2024-06-15,Books,Poor Book,1,43.65,frequent,43.65
576,110,2025-04-13,Books,President Book,3,29.48,frequent,88.44
577,110,2025-01-22,Electronics,Modern Electronic,1,365.85,frequent,365.85
578,110,2025-05-02,Beauty,Character Beaut,3,93.83,frequent,281.49
579,110,2024-07-10,Beauty,Pull Beaut,3,43.66,frequent,130.98
580,111,2024-11-07,Sports,Especially Sport,3,339.94,regular,1019.82
581,111,2025-03-05,Clothing,Way Clothin,2,179.6,regular,359.2
582,111,2025-04-14,Clothing,Wear Clothin,3,152.93,regular,458.79
583,112,2024-02-19,Clothing,Office Clothin,3,185.2,regular,555.6
584,112,2023-11-25,Sports,Letter Sport,1,187.85,regular,187.85
585,112,2025-05-03,Books,People Book,3,15.87,regular,47.61
586,113,2024-07-06,Home & Garden,Language Home & Garde,1,273.14,regular,273.14
587,113,2025-01-11,Home & Garden,Loss Home & Garde,3,123.36,regular,370.08
588,113,2025-03-26,Books,Decide Book,2,22.22,regular,44.44
589,113,2025-06-08,Electronics,Tonight Electronic,2,355.11,regular,710.22
590,113,2024-10-03,Sports,Economic Sport,1,269.55,regular,269.55
591,113,2024-08-15,Home & Garden,Her Home & Garde,1,203.73,regular,203.73
592,113,2024-11-16,Home & Garden,Scene Home & Garde,2,171.4,regular,342.8
593,114,2024-10-02,Clothing,Themselves Clothin,2,58.82,regular,117.64
594,114,2025-02-08,Electronics,Face Electronic,2,120.37,regular,240.74
595,114,2024-06-22,Books,Treatment Book,2,44.73,regular,89.46
596,114,2025-02-17,Home & Garden,Size Home & Garde,2,239.04,regular,478.08
597,114,2025-05-30,Books,Whether Book,1,20.06,regular,20.06
598,114,2025-01-20,Books,Model Book,2,16.35,regular,32.7
599,115,2025-05-18,Beauty,Weight Beaut,1,24.29,occasional,24.29
600,115,2025-03-11,Clothing,Successful Clothin,1,51.66,occasional,51.66
601,115,2025-03-03,Sports,Suffer Sport,2,134.89,occasional,269.78
602,116,2024-03-23,Sports,Provide Sport,1,125.14,regular,125.14
603,116,2023-12-03,Home & Garden,Enough Home & Garde,1,55.37,regular,55.37
604,116,2024-10-31,Beauty,Set Beaut,1,38.29,regular,38.29
605,116,2025-01-01,Electronics,Responsibility Electronic,1,444.14,regular,444.14
606,117,2025-05-10,Home & Garden,Production Home & Garde,1,244.93,occasional,244.93
607,117,2024-12-27,Electronics,Product Electronic,2,885.37,occasional,1770.74
608,117,2025-04-05,Electronics,For Electronic,1,931.84,occasional,931.84
609,118,2025-01-24,Clothing,Along Clothin,2,189.63,regular,379.26
610,118,2024-09-13,Home & Garden,Sign Home & Garde,2,53.55,regular,107.1
611,118,2023-12-01,Beauty,Where Beaut,1,33.86,regular,33.86
612,118,2024-03-15,Electronics,Small Electronic,2,664.52,regular,1329.04
613,118,2024-05-31,Clothing,Deep Clothin,1,148.83,regular,148.83
614,118,2023-12-02,Home & Garden,Notice Home & Garde,3,242.41,regular,727.23
615,119,2025-05-08,Sports,History Sport,3,319.47,regular,958.41
616,119,2025-02-07,Sports,White Sport,1,265.55,regular,265.55
617,119,2024-12-03,Home & Garden,Community Home & Garde,3,293.78,regular,881.34
618,119,2024-11-29,Electronics,Thank Electronic,1,352.7,regular,352.7
619,119,2025-05-25,Electronics,Sure Electronic,1,277.55,regular,277.55
620,119,2024-12-09,Clothing,Truth Clothin,3,34.28,regular,102.84
621,120,2025-02-07,Electronics,Building Electronic,2,684.34,regular,1368.68
622,120,2025-03-03,Beauty,Bag Beaut,3,39.58,regular,118.74
623,120,2025-01-01,Home & Garden,Draw Home & Garde,2,294.5,regular,589.0
624,120,2025-05-14,Sports,Shake Sport,3,50.23,regular,150.69
625,120,2025-04-10,Sports,Industry Sport,1,121.58,regular,121.58
626,120,2025-06-02,Sports,Summer Sport,1,129.58,regular,129.58
627,120,2025-03-19,Sports,Believe Sport,2,35.16,regular,70.32
628,121,2025-04-03,Beauty,Address Beaut,1,23.18,regular,23.18
629,121,2024-10-19,Home & Garden,Candidate Home & Garde,3,17.3,regular,51.9
630,121,2024-12-18,Electronics,Remember Electronic,2,852.68,regular,1705.36
631,121,2025-03-21,Beauty,Everybody Beaut,3,15.29,regular,45.87
632,121,2025-01-28,Books,Test Book,1,17.02,regular,17.02
633,121,2025-02-14,Home & Garden,Hot Home & Garde,2,137.73,regular,275.46
634,122,2023-11-10,Beauty,East Beaut,2,65.44,regular,130.88
635,122,2024-07-02,Electronics,President Electronic,3,449.46,regular,1348.38
636,122,2025-03-26,Sports,Option Sport,1,89.09,regular,89.09
637,122,2024-03-31,Sports,Poor Sport,3,351.5,regular,1054.5
638,122,2024-01-22,Sports,At Sport,1,223.34,regular,223.34
639,123,2025-01-03,Books,Majority Book,1,16.71,frequent,16.71
640,123,2025-05-01,Sports,Five Sport,3,92.07,frequent,276.21
641,123,2025-01-09,Clothing,But Clothin,3,54.1,frequent,162.3
642,123,2024-06-04,Books,Young Book,1,32.17,frequent,32.17
643,123,2024-04-21,Electronics,Mind Electronic,3,133.52,frequent,400.56
644,123,2024-05-25,Beauty,Easy Beaut,3,57.4,frequent,172.2
645,123,2025-04-21,Books,Central Book,2,41.71,frequent,83.42
646,123,2024-09-19,Sports,Hospital Sport,3,188.81,frequent,566.43
647,123,2025-01-18,Home & Garden,Situation Home & Garde,2,288.83,frequent,577.66
648,123,2025-01-29,Electronics,Now Electronic,2,571.76,frequent,1143.52
649,123,2024-10-02,Home & Garden,Situation Home & Garde,3,252.93,frequent,758.79
650,123,2025-02-11,Home & Garden,Value Home & Garde,3,286.74,frequent,860.22
651,123,2024-09-30,Clothing,Bit Clothin,1,168.78,frequent,168.78
652,124,2025-03-01,Home & Garden,Power Home & Garde,3,234.18,frequent,702.54
653,124,2024-06-18,Clothing,Far Clothin,3,26.47,frequent,79.41
654,124,2023-11-06,Electronics,Hospital Electronic,1,923.47,frequent,923.47
655,124,2024-02-25,Clothing,Light Clothin,2,142.24,frequent,284.48
656,124,2025-05-10,Electronics,Top Electronic,1,494.57,frequent,494.57
657,124,2024-05-22,Beauty,Rich Beaut,2,69.95,frequent,139.9
658,124,2024-05-25,Beauty,Week Beaut,1,67.94,frequent,67.94
659,124,2025-05-26,Home & Garden,Her Home & Garde,3,130.57,frequent,391.71
660,124,2023-11-23,Clothing,Fact Clothin,3,147.67,frequent,443.01
661,125,2024-04-30,Home & Garden,Can Home & Garde,2,228.77,regular,457.54
662,125,2025-05-14,Beauty,Than Beaut,1,60.89,regular,60.89
663,125,2024-09-09,Books,Recognize Book,1,39.64,regular,39.64
664,125,2024-05-11,Beauty,Purpose Beaut,3,33.73,regular,101.19
665,125,2024-11-19,Books,Against Book,1,31.35,regular,31.35
666,125,2024-02-21,Electronics,Goal Electronic,1,259.19,regular,259.19
667,125,2024-05-27,Beauty,Car Beaut,2,79.34,regular,158.68
668,126,2025-03-26,Sports,Describe Sport,3,44.02,occasional,132.06
669,127,2023-11-07,Books,Southern Book,3,10.67,occasional,32.01
670,127,2024-09-04,Home & Garden,Peace Home & Garde,3,173.92,occasional,521.76
671,127,2024-02-07,Electronics,True Electronic,2,907.23,occasional,1814.46
672,128,2024-04-18,Books,Staff Book,2,26.72,regular,53.44
673,128,2024-03-03,Sports,Wear Sport,2,389.59,regular,779.18
674,128,2024-11-01,Sports,Factor Sport,1,127.21,regular,127.21
675,128,2025-03-24,Home & Garden,Check Home & Garde,1,181.9,regular,181.9
676,128,2025-06-02,Electronics,Now Electronic,3,117.87,regular,353.61
677,129,2025-03-09,Sports,Contain Sport,2,165.42,occasional,330.84
678,129,2025-02-20,Electronics,Trial Electronic,1,319.97,occasional,319.97
679,129,2025-02-10,Books,Administration Book,1,13.61,occasional,13.61
680,130,2024-04-17,Sports,Story Sport,1,87.26,regular,87.26
681,130,2024-01-30,Home & Garden,Game Home & Garde,2,275.6,regular,551.2
682,130,2023-09-08,Electronics,Evidence Electronic,3,133.39,regular,400.17
