order_id,customer_id,order_date,customer_type,order_total,num_items
2623,910,2024-07-18,frequent,104.72,1
2624,910,2024-02-02,frequent,1055.02,3
2625,911,2025-05-12,frequent,479.3,1
2626,911,2025-05-26,frequent,62.9,1
2627,911,2025-03-11,frequent,220.07,3
2628,912,2025-05-30,regular,794.38,2
2629,912,2025-05-30,regular,670.95,3
2630,912,2025-05-11,regular,57.24,1
2631,913,2023-10-10,regular,94.63,2
2632,913,2024-02-04,regular,207.76,1
2633,914,2025-05-05,regular,107.52,1
2634,914,2025-04-14,regular,2543.8,3
2635,915,2023-07-05,regular,218.96,2
2636,915,2024-12-16,regular,653.1,3
2637,915,2025-01-14,regular,790.95,3
2638,915,2023-12-21,regular,294.72,1
2639,916,2025-06-01,occasional,825.2,2
2640,916,2025-04-27,occasional,588.76,3
2641,917,2025-05-13,occasional,108.99,2
2642,917,2024-04-01,occasional,21.89,1
2643,918,2024-06-04,frequent,545.68,1
2644,918,2025-02-25,frequent,1583.15,3
2645,918,2024-06-20,frequent,1930.24,1
2646,918,2024-12-25,frequent,14.46,1
2647,918,2023-10-10,frequent,1186.62,3
2648,918,2024-05-02,frequent,888.78,2
2649,918,2024-09-04,frequent,448.86,2
2650,919,2024-08-13,regular,1120.09,3
2651,919,2025-05-05,regular,928.83,2
2652,919,2024-11-30,regular,229.54,2
2653,920,2024-05-15,occasional,3014.66,3
2654,921,2024-11-17,regular,277.13,2
2655,921,2024-03-20,regular,3063.98,3
2656,922,2025-04-30,regular,361.22,1
2657,922,2025-02-19,regular,38.2,1
2658,923,2024-04-27,occasional,1471.97,2
2659,924,2025-03-12,occasional,2313.3,3
2660,924,2025-05-31,occasional,547.89,2
2661,925,2024-07-23,regular,1257.99,3
2662,925,2025-04-13,regular,299.37,2
2663,925,2025-05-31,regular,364.14,1
2664,926,2024-09-14,frequent,433.96,2
2665,926,2024-04-10,frequent,170.52,2
2666,926,2025-03-27,frequent,195.68,1
2667,926,2025-06-04,frequent,102.58,1
2668,926,2024-03-10,frequent,276.07,3
2669,927,2025-05-01,regular,567.09,3
2670,927,2025-01-01,regular,932.39,3
2671,927,2025-02-21,regular,818.79,3
2672,927,2025-03-05,regular,503.82,3
2673,928,2025-05-14,regular,629.5,3
2674,928,2025-03-24,regular,106.3,1
2675,928,2025-05-30,regular,446.77,3
2676,929,2025-04-10,regular,1346.53,3
2677,929,2025-03-21,regular,731.55,2
2678,930,2024-08-02,regular,179.69,3
2679,930,2025-02-25,regular,889.6,2
2680,930,2025-05-04,regular,1022.67,2
2681,931,2025-05-04,regular,40.3,1
2682,931,2025-03-27,regular,638.43,3
2683,931,2024-11-16,regular,420.0,1
2684,931,2024-11-30,regular,64.66,1
2685,932,2025-05-08,regular,25.34,1
2686,932,2025-04-26,regular,523.85,3
2687,933,2025-04-27,occasional,107.92,1
2688,934,2025-04-24,regular,49.97,1
2689,934,2024-11-20,regular,335.49,2
2690,934,2025-05-30,regular,65.28,1
2691,935,2025-02-15,regular,1108.79,2
2692,935,2024-02-06,regular,76.73,1
2693,935,2025-05-25,regular,162.98,1
2694,935,2024-10-20,regular,75.1,1
2695,936,2024-04-02,regular,25.32,1
2696,936,2024-05-20,regular,2077.12,3
2697,937,2024-11-12,frequent,385.54,2
2698,937,2024-06-12,frequent,1118.89,3
2699,937,2024-12-09,frequent,1181.64,2
2700,937,2024-12-17,frequent,424.36,1
2701,937,2025-03-12,frequent,939.31,3
2702,937,2024-01-30,frequent,154.76,1
2703,938,2025-06-06,regular,356.76,3
2704,938,2024-08-26,regular,388.14,1
2705,938,2024-12-09,regular,80.52,1
2706,939,2025-01-02,occasional,1405.8,3
2707,939,2024-08-02,occasional,97.58,2
2708,940,2024-03-29,regular,256.97,1
2709,940,2024-03-02,regular,463.24,3
2710,940,2025-01-05,regular,136.3,2
2711,941,2025-04-05,regular,447.95,3
2712,941,2025-04-09,regular,850.11,2
2713,941,2025-01-09,regular,895.21,3
2714,941,2024-06-06,regular,1282.83,3
2715,942,2025-06-08,regular,581.22,2
2716,942,2025-06-07,regular,534.9,1
2717,942,2025-06-08,regular,332.29,1
2718,942,2025-06-07,regular,33.84,1
2719,943,2025-05-08,occasional,46.36,1
2720,944,2025-06-03,regular,106.54,1
2721,944,2025-05-07,regular,339.63,2
2722,944,2025-05-22,regular,1789.26,2
2723,944,2025-05-16,regular,346.88,1
2724,945,2025-04-28,occasional,627.52,1
2725,945,2025-06-06,occasional,927.22,2
2726,946,2024-09-11,occasional,148.91,2
2727,946,2023-12-06,occasional,465.96,2
2728,947,2025-01-07,occasional,130.85,2
2729,948,2025-05-24,regular,23.07,1
2730,948,2025-05-18,regular,192.13,2
2731,949,2025-05-10,regular,157.08,1
2732,949,2025-06-04,regular,177.12,2
2733,949,2025-06-04,regular,298.15,3
2734,950,2024-08-02,frequent,114.76,2
2735,950,2024-05-09,frequent,98.25,1
2736,950,2024-05-25,frequent,72.81,1
2737,950,2024-07-24,frequent,900.48,1
2738,950,2025-04-04,frequent,196.71,2
2739,951,2024-07-19,regular,968.55,2
2740,951,2024-08-02,regular,600.42,1
2741,951,2024-01-23,regular,1724.12,3
2742,951,2024-04-07,regular,320.39,2
2743,952,2024-12-03,frequent,452.46,2
2744,952,2024-10-10,frequent,40.19,1
2745,952,2025-02-25,frequent,531.15,2
2746,952,2024-09-26,frequent,378.33,3
2747,952,2025-01-28,frequent,35.76,1
2748,952,2024-11-27,frequent,992.27,3
2749,952,2025-03-30,frequent,536.59,3
2750,953,2025-02-08,occasional,62.5,2
2751,954,2025-03-12,regular,311.44,2
2752,954,2024-09-27,regular,1045.56,2
2753,954,2024-08-11,regular,35.87,1
2754,954,2024-07-31,regular,70.82,1
2755,955,2025-05-31,frequent,429.3,1
2756,955,2024-12-13,frequent,73.08,2
2757,955,2025-01-20,frequent,489.65,3
2758,956,2025-06-07,regular,543.95,1
2759,956,2025-06-03,regular,327.14,2
2760,956,2025-06-07,regular,120.34,1
2761,956,2025-06-07,regular,423.01,2
2762,957,2023-11-20,frequent,615.42,2
2763,957,2025-03-31,frequent,349.12,1
2764,957,2025-03-04,frequent,190.12,2
2765,957,2025-04-02,frequent,115.34,1
2766,958,2025-01-30,occasional,93.28,1
2767,959,2025-04-24,frequent,562.86,2
2768,959,2024-12-07,frequent,328.83,3
2769,959,2025-05-01,frequent,1277.87,3
2770,959,2024-08-31,frequent,439.7,1
2771,959,2024-11-20,frequent,933.67,3
2772,959,2024-08-18,frequent,892.57,3
2773,960,2024-11-13,regular,264.03,2
2774,960,2024-12-23,regular,1114.66,3
2775,960,2025-02-02,regular,131.36,1
2776,960,2025-03-17,regular,330.05,3
2777,961,2025-02-02,occasional,408.5,3
2778,961,2025-05-14,occasional,226.52,2
2779,962,2024-07-23,regular,49.97,2
2780,962,2025-03-19,regular,181.34,2
2781,962,2024-06-05,regular,176.8,1
2782,962,2024-06-11,regular,406.0,2
2783,963,2025-01-17,frequent,935.38,3
2784,963,2025-05-17,frequent,837.5,1
2785,963,2025-03-08,frequent,1423.67,3
2786,963,2024-09-27,frequent,953.9,2
2787,964,2025-01-30,regular,1205.06,2
2788,964,2025-01-16,regular,320.01,2
2789,964,2025-05-15,regular,261.48,2
2790,965,2025-04-04,occasional,171.22,1
2791,966,2024-12-26,occasional,251.22,2
2792,966,2024-01-31,occasional,30.41,1
2793,967,2024-04-10,occasional,962.3,2
2794,967,2023-12-24,occasional,365.61,1
2795,968,2025-05-27,occasional,586.58,3
2796,968,2025-05-29,occasional,165.26,1
2797,969,2025-05-18,occasional,1299.66,1
2798,969,2025-05-17,occasional,93.93,2
2799,970,2025-05-27,regular,100.7,1
2800,970,2025-03-29,regular,681.28,3
2801,970,2024-12-18,regular,23.57,1
2802,971,2025-05-10,occasional,674.78,2
2803,971,2025-05-15,occasional,230.61,1
2804,972,2024-03-28,frequent,84.3,2
2805,972,2024-03-18,frequent,42.4,1
2806,972,2024-01-08,frequent,138.89,2
2807,972,2025-05-14,frequent,12.24,1
2808,973,2025-01-05,frequent,1294.12,1
2809,973,2025-01-01,frequent,778.98,2
2810,973,2024-09-08,frequent,99.12,1
2811,973,2025-02-09,frequent,562.19,2
2812,973,2024-11-28,frequent,925.8,3
2813,974,2025-03-10,frequent,475.66,1
2814,974,2025-02-09,frequent,1503.96,3
2815,974,2025-05-08,frequent,735.48,2
2816,975,2025-04-16,regular,2424.86,3
2817,975,2025-03-20,regular,810.49,3
2818,975,2024-12-08,regular,367.26,3
2819,975,2025-03-13,regular,307.22,3
2820,976,2024-10-09,occasional,1063.85,3
2821,977,2024-10-29,occasional,985.61,3
2822,977,2025-04-05,occasional,172.92,2
2823,978,2024-11-08,regular,521.86,1
2824,978,2024-06-15,regular,1009.09,3
2825,978,2024-02-15,regular,2699.28,2
2826,979,2025-03-08,frequent,49.31,1
2827,979,2025-03-07,frequent,448.84,2
2828,979,2025-04-27,frequent,216.89,2
2829,979,2025-01-27,frequent,85.34,2
2830,979,2025-04-30,frequent,54.62,1
2831,979,2025-04-26,frequent,158.75,1
2832,979,2025-02-26,frequent,187.79,1
2833,980,2024-12-27,frequent,101.14,1
2834,980,2025-05-25,frequent,186.54,1
2835,980,2024-10-22,frequent,1150.92,1
2836,980,2025-02-10,frequent,289.28,1
2837,980,2024-11-02,frequent,445.25,2
2838,980,2024-10-24,frequent,213.58,2
2839,980,2024-08-30,frequent,1375.97,3
2840,981,2025-01-02,regular,1065.46,2
2841,981,2025-04-06,regular,1037.16,3
2842,981,2025-05-28,regular,2036.99,3
2843,981,2025-02-16,regular,291.23,2
2844,982,2024-01-08,regular,51.87,1
2845,982,2024-12-21,regular,108.9,2
2846,983,2025-05-29,regular,128.77,2
2847,983,2025-05-10,regular,114.04,2
2848,983,2025-05-22,regular,1102.07,2
2849,984,2023-08-02,occasional,982.13,2
2850,984,2024-05-30,occasional,312.31,3
2851,985,2025-05-07,frequent,368.0,2
2852,985,2025-03-05,frequent,417.24,2
2853,985,2024-11-16,frequent,1199.26,2
2854,985,2024-11-12,frequent,1063.49,3
2855,985,2024-12-23,frequent,164.26,1
2856,985,2025-01-06,frequent,93.63,2
2857,986,2025-06-02,regular,387.86,3
2858,986,2024-11-20,regular,742.64,1
2859,987,2025-02-19,frequent,277.8,2
2860,987,2023-11-09,frequent,479.03,3
2861,987,2024-10-01,frequent,232.05,2
2862,988,2025-03-14,regular,1049.01,3
2863,988,2024-12-07,regular,339.62,1
2864,989,2024-10-31,occasional,1350.3,3
2865,990,2024-06-02,regular,20.01,1
2866,990,2024-04-11,regular,2238.42,3
2867,990,2023-11-18,regular,1428.78,1
2868,990,2024-09-02,regular,162.51,1
2869,991,2025-02-25,regular,408.66,3
2870,991,2024-10-29,regular,410.76,3
2871,992,2023-11-20,frequent,173.52,2
2872,992,2025-05-12,frequent,1470.66,1
2873,992,2025-01-06,frequent,375.33,2
2874,992,2024-01-03,frequent,169.98,1
2875,992,2024-04-20,frequent,718.44,3
2876,992,2024-01-29,frequent,322.44,2
2877,993,2025-05-30,occasional,1280.4,3
2878,993,2025-06-01,occasional,21.34,1
2879,994,2025-05-08,regular,800.03,3
2880,994,2024-11-22,regular,521.76,3
2881,994,2025-03-05,regular,2541.56,3
2882,995,2025-02-24,occasional,168.8,1
2883,996,2024-07-29,regular,412.86,2
2884,996,2023-10-06,regular,3819.46,3
2885,997,2025-05-08,regular,2025.16,3
2886,997,2025-05-09,regular,86.76,1
2887,998,2025-03-29,regular,782.34,3
2888,998,2025-04-29,regular,129.6,2
2889,998,2025-05-22,regular,905.86,1
2890,999,2025-05-12,regular,113.01,2
2891,999,2025-03-24,regular,555.93,3
2892,999,2025-01-16,regular,522.0,2
2893,1000,2024-10-09,regular,1012.95,2
2894,1000,2024-12-27,regular,759.06,3
